listing_id,seller_id,product_name,category,listed_price,competitor_price
LST-0003427,MNT-0279,Festive Belt,Accessories,208.25,180.1
LST-0003428,MNT-0279,Everyday Sunglasses,Accessories,345.67,384.86
LST-0003429,MNT-0279,Signature Belt,Accessories,304.33,275.12
LST-0003430,MNT-0279,Sport Handbag,Accessories,541.96,525.53
LST-0003431,MNT-0279,Casual Wallet,Accessories,432.07,399.88
LST-0003432,MNT-0280,Everyday Sunglasses,Accessories,710.57,638.62
LST-0003433,MNT-0280,Premium Scarf,Accessories,205.53,178.56
LST-0003434,MNT-0280,Trendy Scarf,Accessories,555.18,604.69
LST-0003435,MNT-0280,Trendy Scarf,Accessories,363.14,332.2
LST-0003436,MNT-0280,Signature Sunglasses,Accessories,757.13,722.09
LST-0003437,MNT-0280,Festive Sunglasses,Accessories,743.66,642.84
LST-0003438,MNT-0280,Everyday Sunglasses,Accessories,770.58,723.22
LST-0003439,MNT-0280,Designer Sunglasses,Accessories,336.41,371.8
LST-0003440,MNT-0280,Handcrafted Wallet,Accessories,226.22,214.22
LST-0003441,MNT-0280,Handcrafted Sunglasses,Accessories,523.13,534.85
LST-0003442,MNT-0280,Trendy Sunglasses,Accessories,721.35,706.76
LST-0003443,MNT-0280,Handcrafted Sunglasses,Accessories,552.87,575.87
LST-0003444,MNT-0280,Designer Handbag,Accessories,537.01,539.25
LST-0003445,MNT-0280,Signature Scarf,Accessories,353.04,350.95
LST-0003446,MNT-0280,Premium Scarf,Accessories,328.91,320.1
LST-0003447,MNT-0280,Festive Belt,Accessories,276.63,269.81
LST-0003448,MNT-0281,Classic Saree,Ethnic Wear,1890.25,1746.54
LST-0003449,MNT-0281,Festive Kurta Set,Ethnic Wear,2124.44,2324.62
LST-0003450,MNT-0281,Classic Saree,Ethnic Wear,1906.87,1816.92
LST-0003451,MNT-0281,Festive Kurta Set,Ethnic Wear,1969.38,2122.63
LST-0003452,MNT-0281,Premium Lehenga,Ethnic Wear,2393.18,2452.89
LST-0003453,MNT-0281,Handcrafted Anarkali,Ethnic Wear,1359.57,1198.68
LST-0003454,MNT-0281,Handcrafted Saree,Ethnic Wear,2059.73,2250.25
LST-0003455,MNT-0281,Casual Lehenga,Ethnic Wear,820.41,860.59
LST-0003456,MNT-0281,Festive Lehenga,Ethnic Wear,864.21,927.45
LST-0003457,MNT-0281,Casual Anarkali,Ethnic Wear,1306.45,1177.41
LST-0003458,MNT-0281,Sport Kurta Set,Ethnic Wear,1395.33,1477.15
LST-0003459,MNT-0281,Premium Anarkali,Ethnic Wear,1090.6,1254.19
LST-0003460,MNT-0281,Trendy Lehenga,Ethnic Wear,1690.31,1943.86
LST-0003461,MNT-0281,Everyday Lehenga,Ethnic Wear,1760.07,1756.17
LST-0003462,MNT-0281,Designer Sherwani,Ethnic Wear,2249.06,1976.78
LST-0003463,MNT-0281,Signature Anarkali,Ethnic Wear,2320.63,2226.05
LST-0003464,MNT-0281,Designer Anarkali,Ethnic Wear,2315.93,2495.34
LST-0003465,MNT-0281,Festive Lehenga,Ethnic Wear,2251.1,2324.01
LST-0003466,MNT-0281,Festive Lehenga,Ethnic Wear,2192.96,2313.09
LST-0003467,MNT-0281,Festive Lehenga,Ethnic Wear,2081.2,1800.98
LST-0003468,MNT-0281,Sport Anarkali,Ethnic Wear,2414.36,2339.06
LST-0003469,MNT-0281,Festive Sherwani,Ethnic Wear,988.96,949.43
LST-0003470,MNT-0281,Sport Kurta Set,Ethnic Wear,1816.8,1715.51
LST-0003471,MNT-0282,Signature Anarkali,Ethnic Wear,1592.88,1605.35
LST-0003472,MNT-0282,Designer Saree,Ethnic Wear,2357.12,2637.16
LST-0003473,MNT-0282,Sport Lehenga,Ethnic Wear,1509.35,1601.78
LST-0003474,MNT-0283,Premium Sherwani,Ethnic Wear,890.0,915.95
LST-0003475,MNT-0283,Signature Lehenga,Ethnic Wear,1485.01,1682.91
LST-0003476,MNT-0283,Sport Anarkali,Ethnic Wear,2194.23,2033.72
LST-0003477,MNT-0283,Handcrafted Kurta Set,Ethnic Wear,2486.25,2126.96
LST-0003478,MNT-0283,Sport Anarkali,Ethnic Wear,1577.73,1622.87
LST-0003479,MNT-0283,Festive Lehenga,Ethnic Wear,937.49,934.63
LST-0003480,MNT-0283,Premium Kurta Set,Ethnic Wear,1737.71,1720.92
LST-0003481,MNT-0283,Premium Sherwani,Ethnic Wear,2360.03,2169.07
LST-0003482,MNT-0283,Classic Kurta Set,Ethnic Wear,1806.12,1653.44
LST-0003483,MNT-0284,Festive Anarkali,Ethnic Wear,2469.76,2516.34
LST-0003484,MNT-0284,Premium Kurta Set,Ethnic Wear,1846.7,1784.0
LST-0003485,MNT-0284,Sport Sherwani,Ethnic Wear,1044.24,1178.76
LST-0003486,MNT-0284,Sport Sherwani,Ethnic Wear,2179.3,2268.71
LST-0003487,MNT-0284,Festive Anarkali,Ethnic Wear,2060.54,2142.7
LST-0003488,MNT-0284,Designer Kurta Set,Ethnic Wear,2497.96,2733.5
LST-0003489,MNT-0284,Signature Anarkali,Ethnic Wear,1626.67,1549.53
LST-0003490,MNT-0284,Sport Anarkali,Ethnic Wear,1899.52,1766.41
LST-0003491,MNT-0284,Casual Lehenga,Ethnic Wear,1606.92,1629.49
LST-0003492,MNT-0284,Festive Kurta Set,Ethnic Wear,1917.58,1852.49
LST-0003493,MNT-0284,Trendy Sherwani,Ethnic Wear,2253.75,2289.46
LST-0003494,MNT-0284,Festive Anarkali,Ethnic Wear,2447.07,2318.59
LST-0003495,MNT-0284,Premium Saree,Ethnic Wear,2070.92,2099.98
LST-0003496,MNT-0284,Premium Kurta Set,Ethnic Wear,1224.53,1048.32
LST-0003497,MNT-0284,Trendy Kurta Set,Ethnic Wear,1093.46,979.02
LST-0003498,MNT-0284,Trendy Sherwani,Ethnic Wear,981.37,938.37
LST-0003499,MNT-0284,Everyday Sherwani,Ethnic Wear,2273.4,2147.54
LST-0003500,MNT-0284,Sport Sherwani,Ethnic Wear,1647.26,1485.81
LST-0003501,MNT-0284,Classic Anarkali,Ethnic Wear,894.74,768.09
LST-0003502,MNT-0284,Premium Anarkali,Ethnic Wear,1347.99,1393.27
LST-0003503,MNT-0284,Handcrafted Anarkali,Ethnic Wear,1755.69,1807.74
LST-0003504,MNT-0285,Premium Skirt,Western Wear,1116.57,1131.4
LST-0003505,MNT-0285,Signature T-Shirt,Western Wear,1331.78,1232.48
LST-0003506,MNT-0285,Everyday Dress,Western Wear,838.56,930.54
LST-0003507,MNT-0285,Festive Jacket,Western Wear,1306.97,1156.73
LST-0003508,MNT-0285,Signature Jeans,Western Wear,1981.39,2077.31
LST-0003509,MNT-0285,Casual Jeans,Western Wear,994.74,1066.77
LST-0003510,MNT-0285,Classic Jacket,Western Wear,1936.78,1756.23
LST-0003511,MNT-0285,Handcrafted Jeans,Western Wear,1136.77,1093.77
LST-0003512,MNT-0285,Premium Jacket,Western Wear,835.95,818.45
LST-0003513,MNT-0285,Festive Jeans,Western Wear,1798.01,1644.95
LST-0003514,MNT-0285,Designer Jeans,Western Wear,1118.47,1146.03
LST-0003515,MNT-0285,Sport Skirt,Western Wear,872.93,921.42
LST-0003516,MNT-0285,Trendy T-Shirt,Western Wear,621.18,584.13
LST-0003517,MNT-0285,Signature Dress,Western Wear,1019.31,952.31
LST-0003518,MNT-0285,Casual Skirt,Western Wear,799.34,832.62
LST-0003519,MNT-0285,Sport Jacket,Western Wear,612.41,646.99
LST-0003520,MNT-0285,Classic Jeans,Western Wear,1769.44,1523.62
LST-0003521,MNT-0285,Premium Dress,Western Wear,1445.55,1570.1
LST-0003522,MNT-0286,Casual Sandals,Footwear,2039.86,1993.7
LST-0003523,MNT-0286,Casual Heels,Footwear,2950.58,3154.63
LST-0003524,MNT-0286,Sport Sneakers,Footwear,2502.28,2351.92
LST-0003525,MNT-0286,Handcrafted Running Shoes,Footwear,688.14,745.5
LST-0003526,MNT-0286,Handcrafted Loafers,Footwear,1717.08,1785.2
LST-0003527,MNT-0286,Handcrafted Loafers,Footwear,2418.9,2421.17
LST-0003528,MNT-0287,Sport Kurta Set,Ethnic Wear,940.2,954.0
LST-0003529,MNT-0287,Handcrafted Lehenga,Ethnic Wear,1194.86,1138.79
LST-0003530,MNT-0287,Trendy Anarkali,Ethnic Wear,1015.66,1073.82
LST-0003531,MNT-0287,Trendy Kurta Set,Ethnic Wear,1785.01,1720.11
LST-0003532,MNT-0287,Designer Sherwani,Ethnic Wear,2283.35,2260.43
LST-0003533,MNT-0287,Sport Lehenga,Ethnic Wear,1995.01,1956.09
LST-0003534,MNT-0287,Designer Anarkali,Ethnic Wear,1763.72,1646.55
LST-0003535,MNT-0287,Signature Lehenga,Ethnic Wear,1770.8,1683.42
LST-0003536,MNT-0287,Premium Saree,Ethnic Wear,1679.62,1863.97
LST-0003537,MNT-0288,Casual Loafers,Footwear,941.4,926.88
LST-0003538,MNT-0288,Designer Heels,Footwear,824.0,858.13
LST-0003539,MNT-0288,Classic Running Shoes,Footwear,1218.38,1313.53
LST-0003540,MNT-0288,Casual Loafers,Footwear,898.19,849.05
LST-0003541,MNT-0288,Premium Heels,Footwear,1309.04,1207.83
LST-0003542,MNT-0288,Casual Sneakers,Footwear,1602.78,1617.04
LST-0003543,MNT-0288,Classic Running Shoes,Footwear,2371.58,2486.53
LST-0003544,MNT-0288,Designer Sneakers,Footwear,623.39,619.24
LST-0003545,MNT-0288,Signature Running Shoes,Footwear,1030.61,906.2
LST-0003546,MNT-0288,Premium Running Shoes,Footwear,1363.31,1495.44
LST-0003547,MNT-0288,Handcrafted Sandals,Footwear,2775.45,2654.89
LST-0003548,MNT-0289,Festive Loafers,Footwear,2329.76,2144.93
LST-0003549,MNT-0289,Casual Loafers,Footwear,1651.58,1895.43
LST-0003550,MNT-0289,Sport Running Shoes,Footwear,724.2,704.94
LST-0003551,MNT-0289,Sport Loafers,Footwear,2215.67,2042.66
LST-0003552,MNT-0289,Sport Sneakers,Footwear,2068.48,2217.7
LST-0003553,MNT-0289,Classic Sandals,Footwear,1112.56,1077.76
LST-0003554,MNT-0289,Signature Sneakers,Footwear,2990.97,3349.27
LST-0003555,MNT-0289,Sport Sneakers,Footwear,1897.14,1779.32
LST-0003556,MNT-0289,Signature Sandals,Footwear,710.72,688.6
LST-0003557,MNT-0289,Casual Heels,Footwear,929.29,933.42
LST-0003558,MNT-0289,Casual Loafers,Footwear,846.3,859.8
LST-0003559,MNT-0290,Everyday Saree,Ethnic Wear,1204.33,1209.16
LST-0003560,MNT-0290,Casual Lehenga,Ethnic Wear,1771.4,1995.7
LST-0003561,MNT-0290,Everyday Saree,Ethnic Wear,2216.14,2193.17
LST-0003562,MNT-0290,Designer Saree,Ethnic Wear,1741.29,1480.1
LST-0003563,MNT-0290,Sport Anarkali,Ethnic Wear,1450.82,1573.71
LST-0003564,MNT-0290,Everyday Saree,Ethnic Wear,981.22,1128.4
LST-0003565,MNT-0290,Signature Anarkali,Ethnic Wear,931.07,1033.7
LST-0003566,MNT-0290,Everyday Sherwani,Ethnic Wear,865.85,995.73
LST-0003567,MNT-0290,Everyday Lehenga,Ethnic Wear,2181.31,1854.11
LST-0003568,MNT-0290,Everyday Kurta Set,Ethnic Wear,1858.36,1762.28
LST-0003569,MNT-0290,Premium Saree,Ethnic Wear,1283.15,1406.89
LST-0003570,MNT-0290,Designer Lehenga,Ethnic Wear,2097.67,1785.67
LST-0003571,MNT-0290,Everyday Anarkali,Ethnic Wear,1256.46,1330.56
LST-0003572,MNT-0290,Handcrafted Kurta Set,Ethnic Wear,1718.17,1776.28
LST-0003573,MNT-0290,Trendy Lehenga,Ethnic Wear,1737.9,1776.5
LST-0003574,MNT-0290,Handcrafted Anarkali,Ethnic Wear,1776.79,1553.43
LST-0003575,MNT-0290,Handcrafted Saree,Ethnic Wear,2381.1,2563.1
LST-0003576,MNT-0290,Trendy Kurta Set,Ethnic Wear,1850.89,2072.67
LST-0003577,MNT-0290,Everyday Kurta Set,Ethnic Wear,2046.87,2315.08
LST-0003578,MNT-0290,Premium Sherwani,Ethnic Wear,1933.48,1797.28
LST-0003579,MNT-0290,Designer Saree,Ethnic Wear,2062.79,2300.58
LST-0003580,MNT-0290,Everyday Anarkali,Ethnic Wear,2308.36,1962.11
LST-0003581,MNT-0290,Trendy Anarkali,Ethnic Wear,2335.95,2342.85
LST-0003582,MNT-0290,Premium Lehenga,Ethnic Wear,1002.81,946.66
LST-0003583,MNT-0290,Trendy Kurta Set,Ethnic Wear,1401.41,1460.62
LST-0003584,MNT-0291,Designer Wallet,Accessories,448.6,488.36
LST-0003585,MNT-0291,Trendy Sunglasses,Accessories,335.94,353.72
LST-0003586,MNT-0291,Festive Belt,Accessories,460.35,443.02
LST-0003587,MNT-0291,Handcrafted Sunglasses,Accessories,285.52,255.54
LST-0003588,MNT-0291,Trendy Belt,Accessories,597.71,632.0
LST-0003589,MNT-0291,Trendy Sunglasses,Accessories,746.38,775.76
LST-0003590,MNT-0291,Premium Wallet,Accessories,411.01,416.88
LST-0003591,MNT-0292,Everyday Saree,Ethnic Wear,1888.28,1978.19
LST-0003592,MNT-0292,Signature Anarkali,Ethnic Wear,1460.93,1443.54
LST-0003593,MNT-0292,Signature Anarkali,Ethnic Wear,925.11,964.47
LST-0003594,MNT-0292,Festive Sherwani,Ethnic Wear,1694.33,1872.8
LST-0003595,MNT-0292,Sport Sherwani,Ethnic Wear,2093.21,2209.45
LST-0003596,MNT-0292,Premium Anarkali,Ethnic Wear,2250.09,2200.29
LST-0003597,MNT-0292,Classic Kurta Set,Ethnic Wear,1048.81,961.45
LST-0003598,MNT-0292,Festive Kurta Set,Ethnic Wear,2227.25,2188.28
LST-0003599,MNT-0293,Handcrafted Gym Bag,Sports,1964.63,1727.41
LST-0003600,MNT-0293,Trendy Gym Bag,Sports,1239.46,1151.43
LST-0003601,MNT-0293,Sport Gym Bag,Sports,783.36,785.32
LST-0003602,MNT-0293,Premium Jersey,Sports,1863.38,1583.87
LST-0003603,MNT-0293,Everyday Track Pants,Sports,1509.54,1402.82
LST-0003604,MNT-0293,Premium Cap,Sports,1361.67,1409.85
LST-0003605,MNT-0293,Casual Track Pants,Sports,1456.98,1434.72
LST-0003606,MNT-0293,Festive Track Pants,Sports,1617.05,1374.49
LST-0003607,MNT-0293,Classic Gym Bag,Sports,1608.94,1484.9
LST-0003608,MNT-0293,Festive Track Pants,Sports,760.1,836.71
LST-0003609,MNT-0293,Sport Yoga Mat,Sports,526.0,564.45
LST-0003610,MNT-0293,Classic Yoga Mat,Sports,759.82,812.35
LST-0003611,MNT-0293,Sport Track Pants,Sports,1115.29,1015.7
LST-0003612,MNT-0293,Casual Yoga Mat,Sports,747.76,636.09
LST-0003613,MNT-0293,Sport Gym Bag,Sports,551.72,568.54
LST-0003614,MNT-0293,Classic Jersey,Sports,1912.18,2113.1
LST-0003615,MNT-0293,Premium Jersey,Sports,555.42,549.53
LST-0003616,MNT-0293,Casual Track Pants,Sports,1700.43,1646.53
LST-0003617,MNT-0294,Classic Kurta Set,Ethnic Wear,1375.34,1387.95
LST-0003618,MNT-0294,Everyday Sherwani,Ethnic Wear,2003.9,2018.04
LST-0003619,MNT-0294,Casual Anarkali,Ethnic Wear,1236.43,1270.71
LST-0003620,MNT-0294,Classic Kurta Set,Ethnic Wear,848.32,845.36
LST-0003621,MNT-0294,Classic Lehenga,Ethnic Wear,2181.59,1876.6
LST-0003622,MNT-0294,Premium Anarkali,Ethnic Wear,1147.67,1172.23
LST-0003623,MNT-0294,Signature Anarkali,Ethnic Wear,1956.45,1942.99
LST-0003624,MNT-0294,Signature Anarkali,Ethnic Wear,2154.76,2065.02
LST-0003625,MNT-0294,Casual Anarkali,Ethnic Wear,925.23,848.35
LST-0003626,MNT-0295,Signature Handbag,Accessories,402.28,346.48
LST-0003627,MNT-0295,Sport Handbag,Accessories,446.41,438.76
LST-0003628,MNT-0295,Signature Scarf,Accessories,236.48,227.3
LST-0003629,MNT-0295,Handcrafted Sunglasses,Accessories,376.85,330.14
LST-0003630,MNT-0295,Casual Sunglasses,Accessories,276.14,274.18
LST-0003631,MNT-0295,Handcrafted Scarf,Accessories,355.32,384.57
LST-0003632,MNT-0295,Classic Handbag,Accessories,636.21,618.32
LST-0003633,MNT-0296,Premium Gym Bag,Sports,1057.84,1019.81
LST-0003634,MNT-0296,Sport Yoga Mat,Sports,1762.17,1761.89
LST-0003635,MNT-0296,Signature Jersey,Sports,1780.84,1575.14
LST-0003636,MNT-0296,Handcrafted Cap,Sports,807.71,924.76
LST-0003637,MNT-0296,Designer Yoga Mat,Sports,788.1,885.09
LST-0003638,MNT-0296,Signature Yoga Mat,Sports,1215.29,1183.21
LST-0003639,MNT-0296,Classic Jersey,Sports,1454.29,1451.42
LST-0003640,MNT-0296,Everyday Jersey,Sports,470.59,454.88
LST-0003641,MNT-0297,Designer Cap,Sports,826.71,944.17
LST-0003642,MNT-0297,Festive Gym Bag,Sports,1491.03,1487.44
LST-0003643,MNT-0297,Casual Yoga Mat,Sports,1571.92,1595.36
LST-0003644,MNT-0297,Everyday Cap,Sports,717.73,825.39
LST-0003645,MNT-0297,Premium Cap,Sports,644.87,681.35
LST-0003646,MNT-0297,Premium Yoga Mat,Sports,1037.67,1052.5
LST-0003647,MNT-0297,Handcrafted Gym Bag,Sports,783.88,666.3
LST-0003648,MNT-0297,Everyday Jersey,Sports,1106.04,1070.21
LST-0003649,MNT-0297,Sport Gym Bag,Sports,1725.65,1984.5
LST-0003650,MNT-0297,Sport Track Pants,Sports,489.17,521.15
LST-0003651,MNT-0297,Classic Gym Bag,Sports,1230.51,1238.48
LST-0003652,MNT-0297,Premium Jersey,Sports,1852.12,1947.8
LST-0003653,MNT-0297,Festive Yoga Mat,Sports,410.06,384.4
LST-0003654,MNT-0298,Casual Sunglasses,Accessories,241.56,259.06
LST-0003655,MNT-0298,Classic Scarf,Accessories,534.49,549.56
LST-0003656,MNT-0298,Premium Scarf,Accessories,450.49,427.55
LST-0003657,MNT-0298,Signature Belt,Accessories,495.45,508.91
LST-0003658,MNT-0298,Everyday Belt,Accessories,234.04,218.98
LST-0003659,MNT-0298,Sport Handbag,Accessories,290.41,255.94
LST-0003660,MNT-0298,Classic Sunglasses,Accessories,445.17,440.39
LST-0003661,MNT-0298,Classic Scarf,Accessories,572.39,529.83
LST-0003662,MNT-0298,Signature Handbag,Accessories,506.18,455.46
LST-0003663,MNT-0298,Designer Sunglasses,Accessories,652.97,616.73
LST-0003664,MNT-0299,Festive Handbag,Accessories,522.73,588.24
LST-0003665,MNT-0299,Signature Handbag,Accessories,735.1,745.48
LST-0003666,MNT-0299,Designer Sunglasses,Accessories,404.5,407.39
LST-0003667,MNT-0299,Festive Sunglasses,Accessories,660.82,631.61
LST-0003668,MNT-0299,Sport Handbag,Accessories,729.6,653.32
LST-0003669,MNT-0299,Trendy Belt,Accessories,229.06,219.83
LST-0003670,MNT-0299,Premium Wallet,Accessories,789.97,813.93
LST-0003671,MNT-0299,Sport Handbag,Accessories,253.38,255.28
LST-0003672,MNT-0299,Trendy Sunglasses,Accessories,329.09,351.38
LST-0003673,MNT-0299,Signature Scarf,Accessories,568.87,582.9
LST-0003674,MNT-0299,Classic Sunglasses,Accessories,270.45,299.36
LST-0003675,MNT-0299,Festive Scarf,Accessories,420.5,381.63
LST-0003676,MNT-0300,Premium Skirt,Western Wear,1837.14,1561.57
LST-0003677,MNT-0300,Casual Jeans,Western Wear,852.18,861.89
LST-0003678,MNT-0300,Everyday Jacket,Western Wear,643.67,702.83
LST-0003679,MNT-0300,Handcrafted Skirt,Western Wear,719.6,713.54
LST-0003680,MNT-0300,Classic Skirt,Western Wear,1753.09,1869.08
LST-0003681,MNT-0300,Trendy Dress,Western Wear,1576.93,1646.58
LST-0003682,MNT-0300,Casual T-Shirt,Western Wear,712.88,741.09
LST-0003683,MNT-0300,Everyday Dress,Western Wear,1058.88,907.91
LST-0003684,MNT-0300,Everyday T-Shirt,Western Wear,1695.41,1504.4
LST-0003685,MNT-0300,Premium Skirt,Western Wear,1716.13,1699.32
LST-0003686,MNT-0300,Festive Jeans,Western Wear,794.7,826.42
LST-0003687,MNT-0300,Casual Skirt,Western Wear,881.58,769.94
LST-0003688,MNT-0300,Handcrafted Jacket,Western Wear,978.6,918.09
LST-0003689,MNT-0300,Trendy T-Shirt,Western Wear,1791.8,1784.32
LST-0003690,MNT-0301,Classic Wallet,Accessories,430.13,396.91
LST-0003691,MNT-0301,Classic Belt,Accessories,414.4,457.08
LST-0003692,MNT-0301,Premium Belt,Accessories,634.06,538.95
LST-0003693,MNT-0301,Premium Wallet,Accessories,359.37,325.87
LST-0003694,MNT-0301,Handcrafted Scarf,Accessories,415.51,369.24
LST-0003695,MNT-0301,Classic Belt,Accessories,290.5,276.72
LST-0003696,MNT-0301,Everyday Wallet,Accessories,783.31,725.95
LST-0003697,MNT-0301,Classic Handbag,Accessories,330.37,320.3
LST-0003698,MNT-0301,Everyday Belt,Accessories,683.79,754.57
LST-0003699,MNT-0301,Festive Belt,Accessories,284.3,288.19
LST-0003700,MNT-0301,Casual Sunglasses,Accessories,458.91,469.39
LST-0003701,MNT-0302,Signature Sherwani,Ethnic Wear,1135.15,1006.39
LST-0003702,MNT-0302,Sport Kurta Set,Ethnic Wear,1586.2,1543.68
LST-0003703,MNT-0302,Handcrafted Lehenga,Ethnic Wear,869.22,815.18
LST-0003704,MNT-0302,Signature Sherwani,Ethnic Wear,915.91,972.69
LST-0003705,MNT-0302,Designer Lehenga,Ethnic Wear,1245.26,1118.46
LST-0003706,MNT-0302,Premium Saree,Ethnic Wear,1509.96,1577.54
LST-0003707,MNT-0302,Trendy Saree,Ethnic Wear,2396.48,2065.11
LST-0003708,MNT-0302,Premium Lehenga,Ethnic Wear,1033.58,1047.33
LST-0003709,MNT-0302,Everyday Sherwani,Ethnic Wear,2067.25,2096.53
LST-0003710,MNT-0302,Trendy Saree,Ethnic Wear,1476.02,1639.76
LST-0003711,MNT-0302,Handcrafted Kurta Set,Ethnic Wear,2159.44,2212.06
LST-0003712,MNT-0302,Designer Anarkali,Ethnic Wear,1882.25,1942.57
LST-0003713,MNT-0302,Signature Lehenga,Ethnic Wear,1874.83,2091.33
LST-0003714,MNT-0302,Casual Saree,Ethnic Wear,1916.87,1655.15
LST-0003715,MNT-0303,Designer Sneakers,Footwear,1837.1,1881.33
LST-0003716,MNT-0303,Casual Sneakers,Footwear,2991.87,2582.32
LST-0003717,MNT-0303,Everyday Sandals,Footwear,814.4,759.96
LST-0003718,MNT-0303,Festive Heels,Footwear,1169.19,1121.69
LST-0003719,MNT-0303,Signature Running Shoes,Footwear,1097.29,1006.39
LST-0003720,MNT-0303,Trendy Running Shoes,Footwear,1505.63,1469.63
LST-0003721,MNT-0303,Festive Sandals,Footwear,1981.84,2257.02
LST-0003722,MNT-0303,Premium Running Shoes,Footwear,2054.13,2000.18
LST-0003723,MNT-0303,Designer Running Shoes,Footwear,1253.36,1129.62
LST-0003724,MNT-0303,Everyday Sneakers,Footwear,1593.74,1753.62
LST-0003725,MNT-0303,Everyday Loafers,Footwear,1911.58,1874.64
LST-0003726,MNT-0303,Premium Running Shoes,Footwear,1936.34,2108.3
LST-0003727,MNT-0303,Festive Loafers,Footwear,2809.52,2670.21
LST-0003728,MNT-0303,Signature Loafers,Footwear,1959.8,2008.97
LST-0003729,MNT-0303,Premium Heels,Footwear,2507.68,2313.16
LST-0003730,MNT-0303,Festive Loafers,Footwear,2768.71,2840.07
LST-0003731,MNT-0304,Handcrafted Sneakers,Footwear,965.15,1010.36
LST-0003732,MNT-0304,Classic Sneakers,Footwear,543.63,506.08
LST-0003733,MNT-0304,Sport Loafers,Footwear,509.95,517.07
LST-0003734,MNT-0304,Designer Sneakers,Footwear,519.35,527.21
LST-0003735,MNT-0304,Sport Sandals,Footwear,1661.55,1749.48
LST-0003736,MNT-0304,Handcrafted Running Shoes,Footwear,734.73,777.41
LST-0003737,MNT-0304,Trendy Sandals,Footwear,766.45,792.79
LST-0003738,MNT-0304,Casual Running Shoes,Footwear,1841.98,1641.71
LST-0003739,MNT-0304,Signature Heels,Footwear,1266.26,1456.2
LST-0003740,MNT-0304,Designer Sneakers,Footwear,2622.83,2550.68
LST-0003741,MNT-0304,Festive Running Shoes,Footwear,776.73,771.12
LST-0003742,MNT-0304,Everyday Heels,Footwear,2769.19,3049.47
LST-0003743,MNT-0304,Trendy Running Shoes,Footwear,1813.56,1705.12
LST-0003744,MNT-0304,Premium Heels,Footwear,1682.91,1693.37
LST-0003745,MNT-0304,Trendy Sandals,Footwear,2495.05,2313.79
LST-0003746,MNT-0305,Handcrafted Scarf,Accessories,651.92,635.19
LST-0003747,MNT-0305,Classic Belt,Accessories,284.2,307.04
LST-0003748,MNT-0305,Sport Belt,Accessories,494.46,471.52
LST-0003749,MNT-0305,Casual Belt,Accessories,319.92,345.35
LST-0003750,MNT-0305,Sport Belt,Accessories,299.27,306.74
LST-0003751,MNT-0305,Casual Scarf,Accessories,598.73,620.1
LST-0003752,MNT-0305,Festive Scarf,Accessories,203.51,177.34
LST-0003753,MNT-0305,Classic Handbag,Accessories,652.59,621.38
LST-0003754,MNT-0305,Classic Wallet,Accessories,224.34,225.7
LST-0003755,MNT-0305,Premium Belt,Accessories,209.01,218.01
LST-0003756,MNT-0305,Signature Wallet,Accessories,383.4,399.4
LST-0003757,MNT-0305,Classic Belt,Accessories,550.98,502.52
LST-0003758,MNT-0305,Designer Wallet,Accessories,418.29,479.73
LST-0003759,MNT-0305,Trendy Sunglasses,Accessories,507.55,570.03
LST-0003760,MNT-0305,Festive Handbag,Accessories,511.9,553.52
LST-0003761,MNT-0305,Handcrafted Belt,Accessories,707.56,674.44
LST-0003762,MNT-0305,Handcrafted Belt,Accessories,636.56,680.11
LST-0003763,MNT-0305,Festive Belt,Accessories,621.79,587.49
LST-0003764,MNT-0306,Festive Sandals,Footwear,813.22,720.55
LST-0003765,MNT-0306,Trendy Sandals,Footwear,1863.24,1771.47
LST-0003766,MNT-0306,Signature Heels,Footwear,1676.42,1713.08
LST-0003767,MNT-0306,Sport Running Shoes,Footwear,1726.78,1809.57
LST-0003768,MNT-0306,Handcrafted Sneakers,Footwear,2422.09,2212.1
LST-0003769,MNT-0306,Trendy Running Shoes,Footwear,1337.67,1442.77
LST-0003770,MNT-0306,Classic Sandals,Footwear,2427.41,2661.05
LST-0003771,MNT-0306,Designer Sneakers,Footwear,724.47,701.66
LST-0003772,MNT-0306,Everyday Sandals,Footwear,1749.13,1486.76
LST-0003773,MNT-0306,Signature Running Shoes,Footwear,2872.71,2712.78
LST-0003774,MNT-0306,Sport Loafers,Footwear,977.24,928.13
LST-0003775,MNT-0306,Premium Heels,Footwear,2188.61,2345.08
LST-0003776,MNT-0306,Casual Sneakers,Footwear,506.13,553.54
LST-0003777,MNT-0306,Premium Sneakers,Footwear,770.05,797.51
LST-0003778,MNT-0306,Premium Heels,Footwear,2114.65,2100.59
LST-0003779,MNT-0306,Trendy Sneakers,Footwear,901.14,917.42
LST-0003780,MNT-0306,Festive Sandals,Footwear,1482.54,1414.64
LST-0003781,MNT-0306,Signature Loafers,Footwear,2731.08,2321.42
LST-0003782,MNT-0306,Signature Heels,Footwear,1896.38,1807.13
LST-0003783,MNT-0307,Casual Heels,Footwear,1184.37,1273.8
LST-0003784,MNT-0307,Designer Sandals,Footwear,1490.52,1567.9
LST-0003785,MNT-0307,Everyday Heels,Footwear,629.61,669.73
LST-0003786,MNT-0307,Premium Sandals,Footwear,2220.68,2332.73
LST-0003787,MNT-0307,Everyday Running Shoes,Footwear,2946.69,2632.26
LST-0003788,MNT-0307,Trendy Sandals,Footwear,1961.81,2017.08
